Estado,Municipio,Bairro,Produto,Data da Coleta,Valor de Venda,Unidade de Medida,5%,8%,10%
SP,AVARE,JARDIM SÃO PAULO,GASOLINA,2022-04-14,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,AVARE,CIDADE,GASOLINA,2022-04-14,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,AVARE,CENTRO,GASOLINA,2022-04-14,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,AVARE,SAO JUDAS TADEU,GASOLINA,2022-04-14,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,AVARE,CENTRO,GASOLINA,2022-04-14,6.97,R$ / litro,0.34850000000000003,0.5576,0.6970000000000001
SP,BAURU,JARDIM SHANGRI-LA,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,BAURU,VILA SEABRA,GASOLINA,2022-04-15,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,BAURU,VILA CARDIA,GASOLINA,2022-04-15,6.479,R$ / litro,0.32395,0.51832,0.6479
SP,BAURU,CENTRO,GASOLINA,2022-12-04,6.439,R$ / litro,0.32195,0.51512,0.6439
SP,BAURU,JD.SANTANA,GASOLINA,2022-04-15,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,BAURU,VILA FALCAO,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,BAURU,PQ.  JARAGUA,GASOLINA,2022-04-15,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,BAURU,VILA PAULISTA,GASOLINA,2022-12-04,6.978,R$ / litro,0.3489,0.55824,0.6978
SP,BAURU,VILA SERRAO,GASOLINA,2022-12-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BAURU,JD SANTANA,GASOLINA,2022-04-15,6.479,R$ / litro,0.32395,0.51832,0.6479
SP,BAURU,PARQUE BELA VISTA,GASOLINA,2022-04-15,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,BAURU,PARQUE VISTA ALEGRE,GASOLINA,2022-04-15,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,BAURU,JD OUROVERDE,GASOLINA,2022-12-04,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,BAURU,VILA AVIAÇAO,GASOLINA,2022-12-04,6.996,R$ / litro,0.34980000000000006,0.5596800000000001,0.6996000000000001
SP,CACAPAVA,SANTA LUZIA,GASOLINA,2022-04-13,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,CACAPAVA,VILA SAO JOAO,GASOLINA,2022-04-14,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,CACAPAVA,CENTRO,GASOLINA,2022-04-14,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CACAPAVA,VILA ANTONIO A. LUIZ,GASOLINA,2022-04-14,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,CACAPAVA,VILA SANTOS,GASOLINA,2022-04-14,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CACAPAVA,CAMPO GRANDE,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CACAPAVA,VILA PANTALEAO,GASOLINA,2022-04-14,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,CACAPAVA,VERA CRUZ,GASOLINA,2022-04-14,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,UBATUBA,JARDIM CAROLINA,GASOLINA,2022-04-14,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,CARAGUATATUBA,INDAIA,GASOLINA,2022-04-13,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,CARAGUATATUBA,PRAIA DAS PALMEIRAS,GASOLINA,2022-12-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CARAGUATATUBA,CENTRO,GASOLINA,2022-12-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,CARAGUATATUBA,CENTRO,GASOLINA,2022-12-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,CARAGUATATUBA,CENTRO,GASOLINA,2022-12-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,CARAGUATATUBA,INDAIA,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CATANDUVA,PARQUE GLORIA I,GASOLINA,2022-11-04,6.849,R$ / litro,0.34245000000000003,0.5479200000000001,0.6849000000000001
SP,CATANDUVA,CENTRO,GASOLINA,2022-11-04,6.88,R$ / litro,0.34400000000000003,0.5504,0.6880000000000001
SP,CATANDUVA,CENTRO,GASOLINA,2022-11-04,6.849,R$ / litro,0.34245000000000003,0.5479200000000001,0.6849000000000001
SP,CATANDUVA,PARQUE IRACEMA,GASOLINA,2022-11-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CATANDUVA,VL PAULISTA,GASOLINA,2022-11-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CATANDUVA,PARQUE IPIRANGA,GASOLINA,2022-11-04,6.849,R$ / litro,0.34245000000000003,0.5479200000000001,0.6849000000000001
SP,CATANDUVA,CENTRO,GASOLINA,2022-11-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CATANDUVA,DISTRITO INDUSTRIAL,GASOLINA,2022-11-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,CATANDUVA,VILA JUCA PEDRO,GASOLINA,2022-11-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,COSMOPOLIS,JARDIM BELA VISTA,GASOLINA,2022-04-14,6.749,R$ / litro,0.33745,0.53992,0.6749
SP,COSMOPOLIS,BELA VISTA,GASOLINA,2022-04-14,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,COSMOPOLIS,JARDIM BELA VISTA,GASOLINA,2022-04-14,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,COSMOPOLIS,BELA VISTA,GASOLINA,2022-04-14,6.64,R$ / litro,0.332,0.5312,0.664
SP,COSMOPOLIS,CENTRO,GASOLINA,2022-04-14,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,COTIA,PQ SAO GEORGE,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,COTIA,MOINHO VELHO,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,COTIA,CHACARA DO REFUGIO,GASOLINA,2022-04-13,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,COTIA,JARDIM DA GLÓRIA,GASOLINA,2022-04-13,6.988,R$ / litro,0.34940000000000004,0.5590400000000001,0.6988000000000001
SP,COTIA,JARDIM SAO VICENTE,GASOLINA,2022-04-13,6.787,R$ / litro,0.33935000000000004,0.54296,0.6787000000000001
SP,COTIA,GRANJA VIANA,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,COTIA,GRANJA VIANA,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,COTIA,JARDIM PASSARGADA I,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,COTIA,JARDIM DA GLORIA,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CRUZEIRO,RETIRO MANTIQUEIRA,GASOLINA,2022-04-13,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,CRUZEIRO,CENTRO,GASOLINA,2022-04-13,7.1,R$ / litro,0.355,0.568,0.71
SP,CRUZEIRO,JARDIM AMÉRICA,GASOLINA,2022-04-13,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,CRUZEIRO,CENTRO,GASOLINA,2022-04-13,7.119,R$ / litro,0.35595,0.56952,0.7119
SP,CUBATAO,CENTRO,GASOLINA,2022-11-04,7.499,R$ / litro,0.37495,0.59992,0.7499
SP,CUBATAO,VILA NOVA,GASOLINA,2022-11-04,7.398,R$ / litro,0.3699,0.59184,0.7398
SP,CUBATAO,VILA COUTO,GASOLINA,2022-11-04,7.397,R$ / litro,0.36985,0.5917600000000001,0.7397
SP,CUBATAO,CENTRO,GASOLINA,2022-11-04,7.499,R$ / litro,0.37495,0.59992,0.7499
SP,DIADEMA,VILA SANTA RITA,GASOLINA,2022-11-04,6.749,R$ / litro,0.33745,0.53992,0.6749
SP,DIADEMA,PIRAPORINHA,GASOLINA,2022-11-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,DIADEMA,PIRAPORINHA,GASOLINA,2022-11-04,6.359,R$ / litro,0.31795,0.5087200000000001,0.6359
SP,DIADEMA,VILA NOVA CONCEICAO,GASOLINA,2022-11-04,6.449,R$ / litro,0.32245,0.51592,0.6449
SP,DIADEMA,CASA GRANDE,GASOLINA,2022-11-04,6.479,R$ / litro,0.32395,0.51832,0.6479
SP,DIADEMA,PIRAPORINHA,GASOLINA,2022-11-04,6.549,R$ / litro,0.32745,0.52392,0.6549
SP,DIADEMA,ELDORADO,GASOLINA,2022-11-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,EMBU DAS ARTES,PARQUE LUIZA,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,EMBU DAS ARTES,CENTRO,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,EMBU DAS ARTES,TINGIDOR,GASOLINA,2022-04-13,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,EMBU DAS ARTES,TINGIDOR,GASOLINA,2022-04-13,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,EMBU DAS ARTES,PARQUE FRANCISCO RIZZO,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,EMBU DAS ARTES,JARDIM SILVIA,GASOLINA,2022-04-13,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,EMBU DAS ARTES,JARDIM DAS OLIVEIRAS,GASOLINA,2022-04-13,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,EMBU DAS ARTES,TINGIDOR,GASOLINA,2022-04-13,7.369,R$ / litro,0.36845,0.58952,0.7369
SP,EMBU DAS ARTES,CERCADO GRANDE,GASOLINA,2022-04-13,7.269,R$ / litro,0.36345000000000005,0.58152,0.7269000000000001
SP,EMBU DAS ARTES,JV ALEGRE,GASOLINA,2022-04-13,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,GUARATINGUETA,CENTRO,GASOLINA,2022-12-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,GUARATINGUETA,ENGENHEIRO NEIVA,GASOLINA,2022-12-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,GUARATINGUETA,PARQUE DAS ÁRVORES,GASOLINA,2022-12-04,6.959,R$ / litro,0.34795,0.55672,0.6959
SP,GUARATINGUETA,BEIRA RIO 01,GASOLINA,2022-12-04,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,GUARATINGUETA,PEDREGULHO,GASOLINA,2022-12-04,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,GUARATINGUETA,BEIRA RIO,GASOLINA,2022-12-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,GUARULHOS,PARQUE ESTRELA,GASOLINA,2022-12-04,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,GUARULHOS,JD. SANTA FRANCISCA,GASOLINA,2022-12-04,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,GUARULHOS,CIDADE BRASIL,GASOLINA,2022-12-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,GUARULHOS,JD. SANTA FRANCISCA,GASOLINA,2022-12-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,GUARULHOS,CONTINENTAL,GASOLINA,2022-12-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,GUARULHOS,JARDIM SANTA FRANCISCA,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,GUARULHOS,VILA HERMINIA,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,GUARULHOS,VILA AUGUSTA,GASOLINA,2022-12-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,GUARULHOS,JD PONTE GRANDE,GASOLINA,2022-12-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,GUARULHOS,JD SANTA FRANCISCA,GASOLINA,2022-12-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,GUARULHOS,VILA PEDRO MOREIRA,GASOLINA,2022-12-04,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,GUARULHOS,GUARULHOS 3,GASOLINA,2022-12-04,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,GUARULHOS,VILA AUGUSTA,GASOLINA,2022-12-04,6.649,R$ / litro,0.33245,0.5319200000000001,0.6649
SP,GUARULHOS,VILA GALVO,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,GUARULHOS,CENTRO,GASOLINA,2022-12-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,GUARULHOS,V. ENDRES,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,GUARULHOS,JARDIM STA FRANCISCA,GASOLINA,2022-12-04,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,HORTOLANDIA,JARDIM SANTA ISABEL,GASOLINA,2022-11-04,6.759,R$ / litro,0.33795000000000003,0.5407200000000001,0.6759000000000001
SP,HORTOLANDIA,VILA REAL SANTISTA,GASOLINA,2022-11-04,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,HORTOLANDIA,VILA REAL,GASOLINA,2022-11-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,HORTOLANDIA,CHAC. FAZ. DO COELHO,GASOLINA,2022-11-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,HORTOLANDIA,JARDIM SANTA RITA,GASOLINA,2022-11-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,HORTOLANDIA,REMANSO CAMPINEIRO,GASOLINA,2022-11-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,HORTOLANDIA,JD STA IZABEL,GASOLINA,2022-11-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,HORTOLANDIA,NUCLEO SANTA IZABEL,GASOLINA,2022-11-04,6.759,R$ / litro,0.33795000000000003,0.5407200000000001,0.6759000000000001
SP,IBITINGA,SALTINHO,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,IBITINGA,JARDIM MARGARIDA,GASOLINA,2022-12-04,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,IBITINGA,,GASOLINA,2022-12-04,6.88,R$ / litro,0.34400000000000003,0.5504,0.6880000000000001
SP,IBITINGA,JARDIM DAS PAINEIRAS II,GASOLINA,2022-12-04,6.888,R$ / litro,0.34440000000000004,0.55104,0.6888000000000001
SP,IBITINGA,CENTRO,GASOLINA,2022-12-04,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,IBITINGA,NAÇÕES UNIDAS,GASOLINA,2022-12-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ITANHAEM,NOVA ITANHAEM,GASOLINA,2022-11-04,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,ITANHAEM,CIDADE DE ANCHIETA,GASOLINA,2022-11-04,7.448,R$ / litro,0.37240000000000006,0.59584,0.7448000000000001
SP,ITANHAEM,CENTRO,GASOLINA,2022-11-04,7.489,R$ / litro,0.37445,0.59912,0.7489
SP,ITANHAEM,CIDADE DE ANCHIETA,GASOLINA,2022-11-04,7.649,R$ / litro,0.38245,0.61192,0.7649
SP,ITAPETININGA,VILA RIO BRANCO,GASOLINA,2022-04-14,7.149,R$ / litro,0.35745000000000005,0.57192,0.7149000000000001
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-14,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-14,6.689,R$ / litro,0.33445,0.53512,0.6689
SP,ITAPETININGA,PARQUE DA LAGOA,GASOLINA,2022-04-14,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,ITAPETININGA,JARDIM ITALIA,GASOLINA,2022-04-14,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,ITAPETININGA,CHAPADA GRANDE,GASOLINA,2022-04-13,6.95,R$ / litro,0.34750000000000003,0.556,0.6950000000000001
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-14,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-14,7.499,R$ / litro,0.37495,0.59992,0.7499
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-14,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-14,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-14,6.86,R$ / litro,0.343,0.5488000000000001,0.686
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-14,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-14,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,JABOTICABAL,CENTRO,GASOLINA,2022-12-04,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,JABOTICABAL,NOVA JABOTICABAL,GASOLINA,2022-04-14,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-14,6.86,R$ / litro,0.343,0.5488000000000001,0.686
SP,JABOTICABAL,JD BRANDI,GASOLINA,2022-04-14,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,JALES,JARDIM OITI,GASOLINA,2022-04-13,7.379,R$ / litro,0.36895,0.59032,0.7379
SP,JALES,CENTRO,GASOLINA,2022-04-13,7.379,R$ / litro,0.36895,0.59032,0.7379
SP,JALES,CENTRO,GASOLINA,2022-04-13,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,JALES,ANEXO AO JARDIM MONTEREY,GASOLINA,2022-04-13,7.359,R$ / litro,0.36795,0.58872,0.7359
SP,JALES,LOTEAMENTO AVENIDA,GASOLINA,2022-04-13,7.359,R$ / litro,0.36795,0.58872,0.7359
SP,JALES,CENTRO,GASOLINA,2022-04-13,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,JAU,JD FERREIRA DIAS,GASOLINA,2022-04-14,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,JAU,JD. SANTA HELENA,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,CENTRO,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,CENTRO,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,JD OLIMPIA,GASOLINA,2022-04-14,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,JARDIM AMERICA,GASOLINA,2022-04-14,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,JARDIM ESTÁDIO,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JAU,JARDIM OLIMPIA,GASOLINA,2022-04-14,7.198,R$ / litro,0.35990000000000005,0.57584,0.7198000000000001
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-14,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-14,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-14,6.8,R$ / litro,0.34,0.544,0.68
SP,JOSE BONIFACIO,,GASOLINA,2022-04-14,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,JOSE BONIFACIO,VILA SAUDADE,GASOLINA,2022-04-14,6.8,R$ / litro,0.34,0.544,0.68
SP,JUNDIAI,VILA CANTARUCCI,GASOLINA,2022-04-13,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,JUNDIAI,AGAPEAMA,GASOLINA,2022-04-13,6.995,R$ / litro,0.34975,0.5596,0.6995
SP,JUNDIAI,JARDIM BONFIGLIOLI,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,VIANELO,GASOLINA,2022-04-13,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,JUNDIAI,JARDIM SAO BENTO,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,PONTE SAO JOAO,GASOLINA,2022-04-13,6.83,R$ / litro,0.3415,0.5464,0.683
SP,JUNDIAI,VILA FORMOSA,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,VILA MARLENE,GASOLINA,2022-04-13,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,JUNDIAI,RETIRO,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JUNDIAI,VILA HORTOLANDIA,GASOLINA,2022-04-13,7.09,R$ / litro,0.35450000000000004,0.5672,0.7090000000000001
SP,JUNDIAI,JARDIM CICA,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,JARDIM DANUBIO,GASOLINA,2022-04-13,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JUNDIAI,VILA RAMI,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,JUNDIAI,VILA RAMI,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MARILIA,PALMITAL,GASOLINA,2022-11-04,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,MARILIA,POLON,GASOLINA,2022-11-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MARILIA,PARQUE SAO JORGE,GASOLINA,2022-11-04,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MARILIA,JD SANTA ANTONIETA,GASOLINA,2022-11-04,6.79,R$ / litro,0.3395,0.5432,0.679
SP,MARILIA,JD CONQUISTA,GASOLINA,2022-11-04,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,MARILIA,NOVA MARILIA,GASOLINA,2022-11-04,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,MARILIA,JARDIM SANTA ANTONIETA,GASOLINA,2022-11-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MATAO,JARDIM PEREIRA,GASOLINA,2022-04-14,6.57,R$ / litro,0.3285,0.5256000000000001,0.657
SP,MATAO,VILA SANTA CRUZ,GASOLINA,2022-04-14,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,MATAO,CENTRO,GASOLINA,2022-04-14,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MATAO,CENTRO,GASOLINA,2022-04-14,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,MATAO,JARDIM DO BOSQUE,GASOLINA,2022-04-14,6.769,R$ / litro,0.33845000000000003,0.54152,0.6769000000000001
SP,MATAO,CENTRO,GASOLINA,2022-04-14,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MATAO,CENTRO,GASOLINA,2022-04-14,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MATAO,VILA PEREIRA,GASOLINA,2022-04-14,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,MATAO,NOVA MATAO,GASOLINA,2022-04-14,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MATAO,PARK IMPERADOR,GASOLINA,2022-04-14,6.989,R$ / litro,0.34945000000000004,0.55912,0.6989000000000001
SP,MATAO,BAIRRO ALTO,GASOLINA,2022-04-14,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,MAUA,PARQUE DAS AMERICAS,GASOLINA,2022-12-04,6.399,R$ / litro,0.31995,0.51192,0.6399
SP,MAUA,CENTRO,GASOLINA,2022-12-04,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,MAUA,JARDIM ZAIRA,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MIRASSOL,RESIDENCIAL CELINA DALUL,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MIRASSOL,JARDIM ALVORADA,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MIRASSOL,PORTAL,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MOCOCA,S.DOMINGOS,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOCOCA,JARDIM STA CECILIA,GASOLINA,2022-12-04,6.869,R$ / litro,0.34345000000000003,0.54952,0.6869000000000001
SP,MOCOCA,,GASOLINA,2022-12-04,7.299,R$ / litro,0.36495000000000005,0.58392,0.7299000000000001
SP,MOCOCA,JARDIM LAVINIA,GASOLINA,2022-12-04,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,MOCOCA,JARDIM LAVINIA,GASOLINA,2022-12-04,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,MOCOCA,JARDIM LAVINIA,GASOLINA,2022-12-04,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,MOCOCA,JARDIM LAVINIA,GASOLINA,2022-12-04,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOCOCA,SAO DOMINGOS,GASOLINA,2022-12-04,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,MOGI GUACU,JARDIM NOSSA SENHORA DAS GRACAS,GASOLINA,2022-04-14,6.649,R$ / litro,0.33245,0.5319200000000001,0.6649
SP,MOGI DAS CRUZES,JUNDIAPEBA,GASOLINA,2022-04-13,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,MOGI DAS CRUZES,VILA BERNADOTTI,GASOLINA,2022-04-13,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,MOGI DAS CRUZES,ALTO DO IPIRANGA,GASOLINA,2022-04-13,7.09,R$ / litro,0.35450000000000004,0.5672,0.7090000000000001
SP,MOGI DAS CRUZES,CENTRO,GASOLINA,2022-04-13,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,MOGI DAS CRUZES,BRAS CUBAS,GASOLINA,2022-04-13,6.67,R$ / litro,0.3335,0.5336,0.667
