Estado,Municipio,Bairro,Produto,Data da Coleta,Valor de Venda,Unidade de Medida
SP,CUBATAO,CENTRO,GASOLINA,2022-04-20,7.599,R$ / litro
SP,CUBATAO,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.799,R$ / litro
SP,CUBATAO,VILA NOVA,ETANOL,2022-04-20,5.598,R$ / litro
SP,CUBATAO,VILA NOVA,GASOLINA,2022-04-20,7.398,R$ / litro
SP,CUBATAO,VILA NOVA,GASOLINA ADITIVADA,2022-04-20,7.499,R$ / litro
SP,CUBATAO,VILA COUTO,ETANOL,2022-04-20,5.797,R$ / litro
SP,CUBATAO,VILA COUTO,GASOLINA,2022-04-20,7.497,R$ / litro
SP,CUBATAO,VILA COUTO,GASOLINA ADITIVADA,2022-04-20,7.698,R$ / litro
SP,DIADEMA,JARDIM PITANGUEIRAS,ETANOL,2022-04-20,5.399,R$ / litro
SP,DIADEMA,JARDIM PITANGUEIRAS,GASOLINA,2022-04-20,6.799,R$ / litro
SP,DIADEMA,JARDIM PITANGUEIRAS,GASOLINA ADITIVADA,2022-04-20,6.999,R$ / litro
SP,DIADEMA,CENTRO,ETANOL,2022-04-20,5.189,R$ / litro
SP,DIADEMA,CENTRO,GASOLINA,2022-04-20,6.659,R$ / litro
SP,DIADEMA,CENTRO,GASOLINA ADITIVADA,2022-04-20,6.779,R$ / litro
SP,DIADEMA,PARQUE DAS JABUTICABEIRAS,ETANOL,2022-04-20,5.399,R$ / litro
SP,DIADEMA,PARQUE DAS JABUTICABEIRAS,GASOLINA,2022-04-20,6.999,R$ / litro
SP,DIADEMA,PARQUE DAS JABUTICABEIRAS,GASOLINA ADITIVADA,2022-04-20,7.399,R$ / litro
SP,DIADEMA,JARDIM CONCEIÇÃO,ETANOL,2022-04-20,5.699,R$ / litro
SP,DIADEMA,JARDIM CONCEIÇÃO,GASOLINA,2022-04-20,7.199,R$ / litro
SP,DIADEMA,JARDIM CONCEIÇÃO,GASOLINA ADITIVADA,2022-04-20,7.799,R$ / litro
SP,DIADEMA,CENTRO,ETANOL,2022-04-20,5.698,R$ / litro
SP,DIADEMA,CENTRO,GASOLINA,2022-04-20,7.198,R$ / litro
SP,DIADEMA,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.398,R$ / litro
SP,DIADEMA,VILA MARY,ETANOL,2022-04-20,5.09,R$ / litro
SP,DIADEMA,VILA MARY,GASOLINA,2022-04-20,6.69,R$ / litro
SP,DIADEMA,PIRAPORINHA,ETANOL,2022-04-20,5.199,R$ / litro
SP,DIADEMA,PIRAPORINHA,GASOLINA,2022-04-20,6.579,R$ / litro
SP,DIADEMA,PIRAPORINHA,GASOLINA ADITIVADA,2022-04-20,6.979,R$ / litro
SP,DIADEMA,CENTRO,ETANOL,2022-04-20,5.649,R$ / litro
SP,DIADEMA,CENTRO,GASOLINA,2022-04-20,7.199,R$ / litro
SP,DIADEMA,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.399,R$ / litro
SP,DIADEMA,PQUE 7 DE SETEMBRO,ETANOL,2022-04-20,5.299,R$ / litro
SP,DIADEMA,PQUE 7 DE SETEMBRO,GASOLINA,2022-04-20,7.099,R$ / litro
SP,DIADEMA,PQUE 7 DE SETEMBRO,GASOLINA ADITIVADA,2022-04-20,7.299,R$ / litro
SP,DIADEMA,SERRARIA,ETANOL,2022-04-20,5.399,R$ / litro
SP,DIADEMA,SERRARIA,GASOLINA,2022-04-20,6.799,R$ / litro
SP,DIADEMA,SERRARIA,GASOLINA ADITIVADA,2022-04-20,6.899,R$ / litro
SP,DIADEMA,JARDIM PITANGUEIRAS,ETANOL,2022-04-20,5.399,R$ / litro
SP,DIADEMA,JARDIM PITANGUEIRAS,GASOLINA,2022-04-20,6.999,R$ / litro
SP,DIADEMA,JARDIM PITANGUEIRAS,GASOLINA ADITIVADA,2022-04-20,7.279,R$ / litro
SP,DIADEMA,CENTRO,ETANOL,2022-04-20,5.379,R$ / litro
SP,DIADEMA,CENTRO,GASOLINA,2022-04-20,6.979,R$ / litro
SP,DIADEMA,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.379,R$ / litro
SP,DRACENA,CENTRO,ETANOL,2022-04-20,5.46,R$ / litro
SP,DRACENA,CENTRO,GASOLINA,2022-04-20,7.06,R$ / litro
SP,DRACENA,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.09,R$ / litro
SP,DRACENA,CENTRO,ETANOL,2022-04-20,5.44,R$ / litro
SP,DRACENA,CENTRO,GASOLINA,2022-04-20,7.03,R$ / litro
SP,DRACENA,CENTRO,ETANOL,2022-04-20,5.43,R$ / litro
SP,DRACENA,CENTRO,GASOLINA,2022-04-20,7.06,R$ / litro
SP,DRACENA,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.16,R$ / litro
SP,DRACENA,CENTRO,ETANOL,2022-04-20,5.46,R$ / litro
SP,DRACENA,CENTRO,GASOLINA,2022-04-20,7.06,R$ / litro
SP,EMBU DAS ARTES,PARQUE LUIZA,ETANOL,2022-04-20,5.599,R$ / litro
SP,EMBU DAS ARTES,PARQUE LUIZA,GASOLINA,2022-04-20,7.199,R$ / litro
SP,EMBU DAS ARTES,PARQUE LUIZA,GASOLINA ADITIVADA,2022-04-20,7.699,R$ / litro
SP,EMBU DAS ARTES,CENTRO,ETANOL,2022-04-20,5.399,R$ / litro
SP,EMBU DAS ARTES,CENTRO,GASOLINA,2022-04-20,6.999,R$ / litro
SP,EMBU DAS ARTES,CENTRO,GASOLINA ADITIVADA,2022-04-20,6.999,R$ / litro
SP,EMBU DAS ARTES,TINGIDOR,ETANOL,2022-04-20,5.349,R$ / litro
SP,EMBU DAS ARTES,TINGIDOR,GASOLINA,2022-04-20,6.999,R$ / litro
SP,EMBU DAS ARTES,TINGIDOR,GASOLINA ADITIVADA,2022-04-20,7.149,R$ / litro
SP,EMBU DAS ARTES,TINGIDOR,ETANOL,2022-04-20,5.389,R$ / litro
SP,EMBU DAS ARTES,TINGIDOR,GASOLINA,2022-04-20,6.989,R$ / litro
SP,EMBU DAS ARTES,PARQUE FRANCISCO RIZZO,ETANOL,2022-04-20,5.599,R$ / litro
SP,EMBU DAS ARTES,PARQUE FRANCISCO RIZZO,GASOLINA,2022-04-20,7.199,R$ / litro
SP,EMBU DAS ARTES,PARQUE FRANCISCO RIZZO,GASOLINA ADITIVADA,2022-04-20,7.599,R$ / litro
SP,EMBU DAS ARTES,JARDIM SILVIA,ETANOL,2022-04-20,5.399,R$ / litro
SP,EMBU DAS ARTES,JARDIM SILVIA,GASOLINA,2022-04-20,6.999,R$ / litro
SP,EMBU DAS ARTES,JARDIM SILVIA,GASOLINA ADITIVADA,2022-04-20,7.099,R$ / litro
SP,EMBU DAS ARTES,JARDIM DAS OLIVEIRAS,ETANOL,2022-04-20,5.499,R$ / litro
SP,EMBU DAS ARTES,JARDIM DAS OLIVEIRAS,GASOLINA,2022-04-20,6.899,R$ / litro
SP,EMBU DAS ARTES,JARDIM DAS OLIVEIRAS,GASOLINA ADITIVADA,2022-04-20,6.999,R$ / litro
SP,EMBU DAS ARTES,TINGIDOR,ETANOL,2022-04-20,5.725,R$ / litro
SP,EMBU DAS ARTES,TINGIDOR,GASOLINA,2022-04-20,7.369,R$ / litro
SP,EMBU DAS ARTES,TINGIDOR,GASOLINA ADITIVADA,2022-04-20,7.429,R$ / litro
SP,EMBU DAS ARTES,CERCADO GRANDE,ETANOL,2022-04-20,5.699,R$ / litro
SP,EMBU DAS ARTES,CERCADO GRANDE,GASOLINA,2022-04-20,7.379,R$ / litro
SP,EMBU DAS ARTES,CERCADO GRANDE,GASOLINA ADITIVADA,2022-04-20,7.499,R$ / litro
SP,EMBU DAS ARTES,JV ALEGRE,ETANOL,2022-04-20,5.399,R$ / litro
SP,EMBU DAS ARTES,JV ALEGRE,GASOLINA,2022-04-20,6.999,R$ / litro
SP,EMBU DAS ARTES,JV ALEGRE,GASOLINA ADITIVADA,2022-04-20,6.999,R$ / litro
SP,GUARATINGUETA,ENGENHEIRO NEIVA,ETANOL,2022-04-19,5.699,R$ / litro
SP,GUARATINGUETA,ENGENHEIRO NEIVA,GASOLINA,2022-04-19,7.099,R$ / litro
SP,GUARATINGUETA,PARQUE DAS ÁRVORES,GASOLINA ADITIVADA,2022-04-19,7.039,R$ / litro
SP,GUARATINGUETA,PARQUE DAS ÁRVORES,ETANOL,2022-04-19,5.209,R$ / litro
SP,GUARATINGUETA,PARQUE DAS ÁRVORES,GASOLINA,2022-04-19,6.959,R$ / litro
SP,GUARATINGUETA,BEIRA RIO 01,GASOLINA ADITIVADA,2022-04-19,7.17,R$ / litro
SP,GUARATINGUETA,BEIRA RIO 01,ETANOL,2022-04-19,5.38,R$ / litro
SP,GUARATINGUETA,BEIRA RIO 01,GASOLINA,2022-04-19,7.05,R$ / litro
SP,GUARATINGUETA,PEDREGULHO,GASOLINA ADITIVADA,2022-04-19,6.959,R$ / litro
SP,GUARATINGUETA,PEDREGULHO,ETANOL,2022-04-19,5.199,R$ / litro
SP,GUARATINGUETA,PEDREGULHO,GASOLINA,2022-04-19,6.879,R$ / litro
SP,GUARATINGUETA,SANTA RITA,GASOLINA ADITIVADA,2022-04-19,7.249,R$ / litro
SP,GUARATINGUETA,SANTA RITA,ETANOL,2022-04-19,5.699,R$ / litro
SP,GUARATINGUETA,SANTA RITA,GASOLINA,2022-04-19,7.099,R$ / litro
SP,GUARATINGUETA,BEIRA RIO,ETANOL,2022-04-19,5.799,R$ / litro
SP,GUARATINGUETA,BEIRA RIO,GASOLINA,2022-04-19,7.099,R$ / litro
SP,GUARULHOS,PARQUE ESTRELA,GASOLINA ADITIVADA,2022-04-19,7.499,R$ / litro
SP,GUARULHOS,PARQUE ESTRELA,ETANOL,2022-04-19,5.399,R$ / litro
SP,GUARULHOS,PARQUE ESTRELA,GASOLINA,2022-04-19,7.199,R$ / litro
SP,GUARULHOS,JD. SANTA FRANCISCA,GASOLINA ADITIVADA,2022-04-19,7.079,R$ / litro
SP,GUARULHOS,JD. SANTA FRANCISCA,ETANOL,2022-04-19,5.079,R$ / litro
SP,GUARULHOS,JD. SANTA FRANCISCA,GASOLINA,2022-04-19,6.879,R$ / litro
SP,GUARULHOS,CIDADE BRASIL,GASOLINA ADITIVADA,2022-04-19,6.999,R$ / litro
SP,GUARULHOS,CIDADE BRASIL,ETANOL,2022-04-19,5.479,R$ / litro
SP,GUARULHOS,CIDADE BRASIL,GASOLINA,2022-04-19,6.999,R$ / litro
SP,GUARULHOS,JD. SANTA FRANCISCA,GASOLINA ADITIVADA,2022-04-19,7.199,R$ / litro
SP,GUARULHOS,JD. SANTA FRANCISCA,ETANOL,2022-04-19,5.399,R$ / litro
SP,GUARULHOS,JD. SANTA FRANCISCA,GASOLINA,2022-04-19,7.099,R$ / litro
SP,GUARULHOS,CONTINENTAL,ETANOL,2022-04-19,5.099,R$ / litro
SP,GUARULHOS,CONTINENTAL,GASOLINA,2022-04-19,6.699,R$ / litro
SP,GUARULHOS,JARDIM SANTA FRANCISCA,GASOLINA ADITIVADA,2022-04-19,7.199,R$ / litro
SP,GUARULHOS,JARDIM SANTA FRANCISCA,ETANOL,2022-04-19,5.199,R$ / litro
SP,GUARULHOS,JARDIM SANTA FRANCISCA,GASOLINA,2022-04-19,6.999,R$ / litro
SP,GUARULHOS,VILA HERMINIA,GASOLINA ADITIVADA,2022-04-19,7.099,R$ / litro
SP,GUARULHOS,VILA HERMINIA,ETANOL,2022-04-19,5.199,R$ / litro
SP,GUARULHOS,VILA HERMINIA,GASOLINA,2022-04-19,6.899,R$ / litro
SP,GUARULHOS,VILA AUGUSTA,GASOLINA ADITIVADA,2022-04-19,7.199,R$ / litro
SP,GUARULHOS,VILA AUGUSTA,ETANOL,2022-04-19,5.499,R$ / litro
SP,GUARULHOS,VILA AUGUSTA,GASOLINA,2022-04-19,6.999,R$ / litro
SP,GUARULHOS,JD PONTE GRANDE,GASOLINA ADITIVADA,2022-04-19,6.849,R$ / litro
SP,GUARULHOS,JD PONTE GRANDE,ETANOL,2022-04-19,5.299,R$ / litro
SP,GUARULHOS,JD PONTE GRANDE,GASOLINA,2022-04-19,6.799,R$ / litro
SP,GUARULHOS,JD SANTA FRANCISCA,GASOLINA ADITIVADA,2022-04-19,6.849,R$ / litro
SP,GUARULHOS,JD SANTA FRANCISCA,ETANOL,2022-04-19,5.299,R$ / litro
SP,GUARULHOS,JD SANTA FRANCISCA,GASOLINA,2022-04-19,6.799,R$ / litro
SP,GUARULHOS,VILA PEDRO MOREIRA,GASOLINA ADITIVADA,2022-04-19,7.399,R$ / litro
SP,GUARULHOS,VILA PEDRO MOREIRA,ETANOL,2022-04-19,5.499,R$ / litro
SP,GUARULHOS,VILA PEDRO MOREIRA,GASOLINA,2022-04-19,7.199,R$ / litro
SP,GUARULHOS,GUARULHOS 3,GASOLINA ADITIVADA,2022-04-19,7.399,R$ / litro
SP,GUARULHOS,GUARULHOS 3,ETANOL,2022-04-19,5.699,R$ / litro
SP,GUARULHOS,GUARULHOS 3,GASOLINA,2022-04-19,7.199,R$ / litro
SP,GUARULHOS,VILA AUGUSTA,GASOLINA ADITIVADA,2022-04-19,6.799,R$ / litro
SP,GUARULHOS,VILA AUGUSTA,ETANOL,2022-04-19,5.199,R$ / litro
SP,GUARULHOS,VILA AUGUSTA,GASOLINA,2022-04-19,6.699,R$ / litro
SP,GUARULHOS,VILA GALVO,GASOLINA ADITIVADA,2022-04-19,7.099,R$ / litro
SP,GUARULHOS,VILA GALVO,ETANOL,2022-04-19,5.399,R$ / litro
SP,GUARULHOS,VILA GALVO,GASOLINA,2022-04-19,6.899,R$ / litro
SP,GUARULHOS,CENTRO,GASOLINA ADITIVADA,2022-04-19,7.799,R$ / litro
SP,GUARULHOS,CENTRO,ETANOL,2022-04-19,5.399,R$ / litro
SP,GUARULHOS,CENTRO,GASOLINA,2022-04-19,7.199,R$ / litro
SP,GUARULHOS,V. ENDRES,GASOLINA ADITIVADA,2022-04-19,7.199,R$ / litro
SP,GUARULHOS,V. ENDRES,ETANOL,2022-04-19,5.299,R$ / litro
SP,GUARULHOS,V. ENDRES,GASOLINA,2022-04-19,6.999,R$ / litro
SP,GUARULHOS,JARDIM STA FRANCISCA,GASOLINA ADITIVADA,2022-04-19,7.899,R$ / litro
SP,GUARULHOS,JARDIM STA FRANCISCA,ETANOL,2022-04-19,5.399,R$ / litro
SP,GUARULHOS,JARDIM STA FRANCISCA,GASOLINA,2022-04-19,7.399,R$ / litro
SP,HORTOLANDIA,JARDIM SANTA ISABEL,GASOLINA,2022-04-18,6.799,R$ / litro
SP,HORTOLANDIA,JARDIM SANTA ISABEL,ETANOL,2022-04-18,5.099,R$ / litro
SP,HORTOLANDIA,JARDIM SANTA ISABEL,GASOLINA ADITIVADA,2022-04-18,6.939,R$ / litro
SP,HORTOLANDIA,VILA REAL SANTISTA,GASOLINA,2022-04-18,6.799,R$ / litro
SP,HORTOLANDIA,VILA REAL SANTISTA,ETANOL,2022-04-18,5.09,R$ / litro
SP,HORTOLANDIA,VILA REAL,GASOLINA,2022-04-18,6.549,R$ / litro
SP,HORTOLANDIA,VILA REAL,ETANOL,2022-04-18,4.899,R$ / litro
SP,HORTOLANDIA,VILA REAL,GASOLINA ADITIVADA,2022-04-18,7.149,R$ / litro
SP,HORTOLANDIA,CHAC. FAZ. DO COELHO,GASOLINA,2022-04-18,6.499,R$ / litro
SP,HORTOLANDIA,CHAC. FAZ. DO COELHO,ETANOL,2022-04-18,5.199,R$ / litro
SP,HORTOLANDIA,CHAC. FAZ. DO COELHO,GASOLINA ADITIVADA,2022-04-18,6.899,R$ / litro
SP,HORTOLANDIA,JARDIM SANTA RITA,GASOLINA,2022-04-18,6.899,R$ / litro
SP,HORTOLANDIA,JARDIM SANTA RITA,ETANOL,2022-04-18,5.299,R$ / litro
SP,HORTOLANDIA,JARDIM SANTA RITA,GASOLINA ADITIVADA,2022-04-18,6.999,R$ / litro
SP,HORTOLANDIA,REMANSO CAMPINEIRO,GASOLINA,2022-04-18,6.899,R$ / litro
SP,HORTOLANDIA,REMANSO CAMPINEIRO,ETANOL,2022-04-18,5.299,R$ / litro
SP,HORTOLANDIA,REMANSO CAMPINEIRO,GASOLINA ADITIVADA,2022-04-18,6.999,R$ / litro
SP,HORTOLANDIA,JD STA IZABEL,GASOLINA,2022-04-18,6.799,R$ / litro
SP,HORTOLANDIA,JD STA IZABEL,ETANOL,2022-04-18,5.199,R$ / litro
SP,HORTOLANDIA,JD STA IZABEL,GASOLINA ADITIVADA,2022-04-18,6.899,R$ / litro
SP,HORTOLANDIA,NUCLEO SANTA IZABEL,GASOLINA,2022-04-18,6.759,R$ / litro
SP,HORTOLANDIA,NUCLEO SANTA IZABEL,ETANOL,2022-04-18,5.189,R$ / litro
SP,HORTOLANDIA,NUCLEO SANTA IZABEL,GASOLINA ADITIVADA,2022-04-18,6.799,R$ / litro
SP,IBITINGA,JARDIM MARGARIDA,GASOLINA,2022-04-18,7.299,R$ / litro
SP,IBITINGA,JARDIM MARGARIDA,ETANOL,2022-04-18,5.399,R$ / litro
SP,IBITINGA,JARDIM MARGARIDA,GASOLINA ADITIVADA,2022-04-18,7.399,R$ / litro
SP,IBITINGA,,GASOLINA,2022-04-18,6.888,R$ / litro
SP,IBITINGA,,ETANOL,2022-04-18,5.39,R$ / litro
SP,IBITINGA,JARDIM DAS PAINEIRAS II,GASOLINA,2022-04-18,6.88,R$ / litro
SP,IBITINGA,JARDIM DAS PAINEIRAS II,ETANOL,2022-04-18,5.39,R$ / litro
SP,IBITINGA,CENTRO,GASOLINA,2022-04-18,7.19,R$ / litro
SP,IBITINGA,CENTRO,ETANOL,2022-04-18,5.49,R$ / litro
SP,IBITINGA,CENTRO,GASOLINA ADITIVADA,2022-04-18,7.29,R$ / litro
SP,IBITINGA,NAÇÕES UNIDAS,GASOLINA,2022-04-18,7.299,R$ / litro
SP,IBITINGA,NAÇÕES UNIDAS,ETANOL,2022-04-18,5.499,R$ / litro
SP,ITANHAEM,NOVA ITANHAEM,GASOLINA,2022-04-18,7.399,R$ / litro
SP,ITANHAEM,NOVA ITANHAEM,ETANOL,2022-04-18,5.499,R$ / litro
SP,ITANHAEM,NOVA ITANHAEM,GASOLINA ADITIVADA,2022-04-18,7.799,R$ / litro
SP,ITANHAEM,CIDADE DE ANCHIETA,GASOLINA,2022-04-18,7.509,R$ / litro
SP,ITANHAEM,CIDADE DE ANCHIETA,ETANOL,2022-04-18,5.407,R$ / litro
SP,ITANHAEM,CIDADE DE ANCHIETA,GASOLINA ADITIVADA,2022-04-18,7.509,R$ / litro
SP,ITANHAEM,CENTRO,GASOLINA,2022-04-18,7.489,R$ / litro
SP,ITANHAEM,CENTRO,ETANOL,2022-04-18,5.599,R$ / litro
SP,ITANHAEM,CENTRO,GASOLINA ADITIVADA,2022-04-18,7.589,R$ / litro
SP,ITANHAEM,CIDADE DE ANCHIETA,GASOLINA,2022-04-18,7.65,R$ / litro
SP,ITANHAEM,CIDADE DE ANCHIETA,ETANOL,2022-04-18,6.15,R$ / litro
SP,ITANHAEM,CIDADE DE ANCHIETA,GASOLINA ADITIVADA,2022-04-18,7.83,R$ / litro
SP,ITAPETININGA,VILA RIO BRANCO,GASOLINA,2022-04-18,7.199,R$ / litro
SP,ITAPETININGA,VILA RIO BRANCO,ETANOL,2022-04-18,5.399,R$ / litro
SP,ITAPETININGA,VILA RIO BRANCO,GASOLINA ADITIVADA,2022-04-18,7.299,R$ / litro
SP,ITAPETININGA,CENTRO,ETANOL,2022-04-20,5.099,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-20,6.699,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-18,6.689,R$ / litro
SP,ITAPETININGA,CENTRO,ETANOL,2022-04-18,5.199,R$ / litro
SP,ITAPETININGA,PARQUE DA LAGOA,ETANOL,2022-04-20,5.599,R$ / litro
SP,ITAPETININGA,PARQUE DA LAGOA,GASOLINA,2022-04-20,7.399,R$ / litro
SP,ITAPETININGA,PARQUE DA LAGOA,GASOLINA ADITIVADA,2022-04-20,7.499,R$ / litro
SP,ITAPETININGA,JARDIM ITALIA,ETANOL,2022-04-20,5.099,R$ / litro
SP,ITAPETININGA,JARDIM ITALIA,GASOLINA,2022-04-20,6.699,R$ / litro
SP,ITAPETININGA,CHAPADA GRANDE,ETANOL,2022-04-20,5.35,R$ / litro
SP,ITAPETININGA,CHAPADA GRANDE,GASOLINA,2022-04-20,6.95,R$ / litro
SP,ITAPETININGA,CHAPADA GRANDE,GASOLINA ADITIVADA,2022-04-20,6.999,R$ / litro
SP,ITAPETININGA,CENTRO,ETANOL,2022-04-20,5.599,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-20,7.399,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.499,R$ / litro
SP,ITAPETININGA,CENTRO,ETANOL,2022-04-20,5.599,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-20,7.499,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.599,R$ / litro
SP,ITAPETININGA,CENTRO,ETANOL,2022-04-20,5.599,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-20,7.399,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.499,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA,2022-04-18,6.699,R$ / litro
SP,ITAPETININGA,CENTRO,ETANOL,2022-04-18,5.199,R$ / litro
SP,ITAPETININGA,CENTRO,GASOLINA ADITIVADA,2022-04-18,6.699,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA ADITIVADA,2022-04-19,6.86,R$ / litro
SP,JABOTICABAL,CENTRO,ETANOL,2022-04-19,5.59,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-19,6.86,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA ADITIVADA,2022-04-19,7.399,R$ / litro
SP,JABOTICABAL,CENTRO,ETANOL,2022-04-19,5.399,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-19,7.299,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA ADITIVADA,2022-04-19,7.399,R$ / litro
SP,JABOTICABAL,CENTRO,ETANOL,2022-04-19,5.399,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-19,7.299,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA ADITIVADA,2022-04-19,7.299,R$ / litro
SP,JABOTICABAL,CENTRO,ETANOL,2022-04-19,5.399,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-19,7.299,R$ / litro
SP,JABOTICABAL,NOVA JABOTICABAL,GASOLINA ADITIVADA,2022-04-19,7.299,R$ / litro
SP,JABOTICABAL,NOVA JABOTICABAL,ETANOL,2022-04-19,5.399,R$ / litro
SP,JABOTICABAL,NOVA JABOTICABAL,GASOLINA,2022-04-19,7.299,R$ / litro
SP,JABOTICABAL,CENTRO,ETANOL,2022-04-19,5.24,R$ / litro
SP,JABOTICABAL,CENTRO,GASOLINA,2022-04-19,6.86,R$ / litro
SP,JABOTICABAL,JD BRANDI,GASOLINA ADITIVADA,2022-04-19,7.399,R$ / litro
SP,JABOTICABAL,JD BRANDI,ETANOL,2022-04-19,5.499,R$ / litro
SP,JABOTICABAL,JD BRANDI,GASOLINA,2022-04-19,7.199,R$ / litro
SP,JALES,CENTRO,GASOLINA ADITIVADA,2022-04-19,7.379,R$ / litro
SP,JALES,CENTRO,ETANOL,2022-04-19,5.279,R$ / litro
SP,JALES,CENTRO,GASOLINA,2022-04-19,7.379,R$ / litro
SP,JALES,VILA NOSSA SENHORA APARECIDA,ETANOL,2022-04-19,5.279,R$ / litro
SP,JALES,VILA NOSSA SENHORA APARECIDA,GASOLINA,2022-04-19,7.379,R$ / litro
SP,JALES,LOTEAMENTO AVENIDA,ETANOL,2022-04-19,5.259,R$ / litro
SP,JALES,LOTEAMENTO AVENIDA,GASOLINA,2022-04-19,7.359,R$ / litro
SP,JALES,CENTRO,GASOLINA ADITIVADA,2022-04-19,7.549,R$ / litro
SP,JALES,CENTRO,ETANOL,2022-04-19,5.289,R$ / litro
SP,JALES,CENTRO,GASOLINA,2022-04-19,7.399,R$ / litro
SP,JALES,JARDIM SAMAMBAIA,GASOLINA ADITIVADA,2022-04-19,7.499,R$ / litro
SP,JALES,JARDIM SAMAMBAIA,ETANOL,2022-04-19,5.299,R$ / litro
SP,JALES,JARDIM SAMAMBAIA,GASOLINA,2022-04-19,7.399,R$ / litro
SP,JAU,JD FERREIRA DIAS,ETANOL,2022-04-19,5.499,R$ / litro
SP,JAU,JD FERREIRA DIAS,GASOLINA,2022-04-19,7.199,R$ / litro
SP,JAU,CENTRO,ETANOL,2022-04-19,5.299,R$ / litro
SP,JAU,CENTRO,GASOLINA,2022-04-19,6.999,R$ / litro
SP,JAU,JD OLIMPIA,ETANOL,2022-04-19,5.299,R$ / litro
SP,JAU,JD OLIMPIA,GASOLINA,2022-04-19,6.999,R$ / litro
SP,JAU,JARDIM AMERICA,ETANOL,2022-04-19,5.299,R$ / litro
SP,JAU,JARDIM AMERICA,GASOLINA,2022-04-19,6.999,R$ / litro
SP,JAU,JARDIM OLIMPIA,GASOLINA ADITIVADA,2022-04-19,7.297,R$ / litro
SP,JAU,JARDIM OLIMPIA,ETANOL,2022-04-19,5.398,R$ / litro
SP,JAU,JARDIM OLIMPIA,GASOLINA,2022-04-19,7.198,R$ / litro
SP,JOSE BONIFACIO,CENTRO,ETANOL,2022-04-20,5.179,R$ / litro
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-20,6.999,R$ / litro
SP,JOSE BONIFACIO,CENTRO,GASOLINA ADITIVADA,2022-04-20,6.999,R$ / litro
SP,JOSE BONIFACIO,CENTRO,ETANOL,2022-04-20,5.499,R$ / litro
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-20,7.199,R$ / litro
SP,JOSE BONIFACIO,CENTRO,GASOLINA ADITIVADA,2022-04-20,7.299,R$ / litro
SP,JOSE BONIFACIO,CENTRO,ETANOL,2022-04-20,5.09,R$ / litro
SP,JOSE BONIFACIO,CENTRO,GASOLINA,2022-04-20,6.79,R$ / litro
SP,JOSE BONIFACIO,,ETANOL,2022-04-20,5.499,R$ / litro
SP,JOSE BONIFACIO,,GASOLINA,2022-04-20,7.199,R$ / litro
SP,JOSE BONIFACIO,,GASOLINA ADITIVADA,2022-04-20,7.299,R$ / litro
SP,JOSE BONIFACIO,SAO JOSE,ETANOL,2022-04-20,5.499,R$ / litro
SP,JOSE BONIFACIO,SAO JOSE,GASOLINA ADITIVADA,2022-04-20,7.099,R$ / litro
SP,JOSE BONIFACIO,VILA SAUDADE,ETANOL,2022-04-20,5.239,R$ / litro
SP,JOSE BONIFACIO,VILA SAUDADE,GASOLINA,2022-04-20,6.809,R$ / litro
SP,JOSE BONIFACIO,SANTA LUZIA,ETANOL,2022-04-20,5.099,R$ / litro
SP,JOSE BONIFACIO,SANTA LUZIA,GASOLINA,2022-04-20,6.899,R$ / litro
SP,JUNDIAI,VILA CANTARUCCI,ETANOL,2022-04-20,5.179,R$ / litro
SP,JUNDIAI,VILA CANTARUCCI,GASOLINA,2022-04-20,6.979,R$ / litro
SP,JUNDIAI,VILA CANTARUCCI,GASOLINA ADITIVADA,2022-04-20,7.379,R$ / litro
SP,JUNDIAI,AGAPEAMA,ETANOL,2022-04-20,5.498,R$ / litro
SP,JUNDIAI,AGAPEAMA,GASOLINA,2022-04-20,6.995,R$ / litro
